ProductID,ProductName,Price,TypeOfProduct
8002,electronics,8727,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
5379,home goods,7173,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
6609,toys,2471,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
8894,home goods,9515,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
5749,food,6032,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
8092,electronics,4300,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem
1838,toys,6803,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede
9060,food,3683,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
8503,electronics,3683,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus
253,clothing,8317,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique
7701,home goods,1049,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum
3902,clothing,6902,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio
705,home goods,3104,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
3965,food,2539,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat
7376,toys,5793,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in
1270,toys,4719,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
2171,toys,4330,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat
67,toys,8393,eleifend luctus ultricies eu nibh quisque id justo sit amet
9857,food,1892,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer
1581,food,8036,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec
1727,toys,1089,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
9969,toys,2865,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
8440,clothing,2772,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
8272,clothing,3450,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam
6049,food,811,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
6489,home goods,1320,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
3675,clothing,300,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam
3770,clothing,8917,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
288,food,8748,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
5994,home goods,3581,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
9088,clothing,6678,metus aenean fermentum donec ut mauris eget massa tempor convallis
7621,electronics,1968,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
5293,clothing,9142,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
6337,home goods,4147,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
7272,food,7126,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum
181,home goods,9628,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis
4592,home goods,2489,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio
8641,electronics,3893,at nibh in hac habitasse platea dictumst aliquam augue quam
4560,toys,9051,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
3314,home goods,3617,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
3042,home goods,7108,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
6184,toys,5834,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
7620,electronics,1397,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue
150,food,3438,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
820,clothing,1853,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
9610,food,2477,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem
565,toys,2811,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
5885,toys,2820,erat quisque erat eros viverra eget congue eget semper rutrum
5832,home goods,6456,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus
506,toys,1013,libero quis orci nullam molestie nibh in lectus pellentesque at
3408,home goods,2394,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus
8763,clothing,1124,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem
7840,toys,3503,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
374,home goods,1118,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
6905,clothing,1874,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
7147,electronics,574,neque sapien placerat ante nulla justo aliquam quis turpis eget
6122,toys,3785,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
3736,home goods,1549,quis lectus suspendisse potenti in eleifend quam a odio in hac
7502,toys,6736,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
3290,electronics,7645,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
2404,toys,5988,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
2799,food,9625,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla
7808,clothing,1610,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
281,electronics,7754,arcu libero rutrum ac lobortis vel dapibus at diam nam
3440,food,3980,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut
7905,clothing,4146,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
1750,toys,6908,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
298,food,2803,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien
4039,food,427,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
8491,electronics,5711,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
9731,toys,1701,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum
1607,toys,5628,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
2092,food,7774,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis
9717,electronics,737,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor
1481,food,3908,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor
6995,clothing,9753,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
6391,food,1518,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien
9262,clothing,3801,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
9217,food,2779,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
2358,clothing,2771,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum
438,clothing,4142,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
3617,electronics,9571,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
9770,clothing,212,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis
3561,toys,7520,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
698,food,7064,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl
422,toys,9815,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis
4386,clothing,3368,ac nibh fusce lacus purus aliquet at feugiat non pretium quis
478,home goods,4560,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi
9840,clothing,1022,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
66,clothing,4959,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
2631,electronics,9825,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia
3189,home goods,4757,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
2047,toys,5305,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
6728,food,737,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et
2762,food,2884,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est
494,home goods,2715,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
5615,home goods,2437,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie
4482,clothing,9705,nisl nunc rhoncus dui vel sem sed sagittis nam congue
2302,home goods,6886,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
5362,food,1436,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel
2377,toys,8490,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
3531,food,81,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
495,clothing,6925,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio
7854,home goods,1336,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus
9170,home goods,5963,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est
33,electronics,6641,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
3447,electronics,6831,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla
9396,home goods,5049,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
6238,toys,6896,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia
9939,food,3907,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea
2149,home goods,6898,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
1947,electronics,9908,eu massa donec dapibus duis at velit eu est congue elementum in hac
7674,electronics,6450,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut
8089,home goods,4445,primis in faucibus orci luctus et ultrices posuere cubilia curae
1120,toys,5093,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida
2274,electronics,9559,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem
80,food,4887,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl
9667,toys,6957,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
606,toys,9433,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
2662,food,2106,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
3464,clothing,4738,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean
155,toys,8019,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
6477,clothing,9906,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
3776,home goods,715,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices
5092,toys,2629,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat
2721,electronics,8979,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
4426,toys,8531,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
3393,toys,8279,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
1929,home goods,8924,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque
2688,toys,4168,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
7696,home goods,2566,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
9608,toys,553,dui vel sem sed sagittis nam congue risus semper porta volutpat quam
973,home goods,2298,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient
1353,food,8093,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
2985,toys,5908,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo
2950,home goods,1190,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
5123,clothing,6307,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus
7649,electronics,6906,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum
5693,clothing,9479,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
7869,clothing,3420,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
1116,food,761,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
8395,food,8136,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut
7406,toys,9403,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
4098,food,6566,lobortis ligula sit amet eleifend pede libero quis orci nullam
4228,electronics,7558,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
7284,toys,5614,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis
373,food,4249,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
7976,toys,4367,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
1089,food,4664,ligula sit amet eleifend pede libero quis orci nullam molestie nibh
3734,food,8425,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis
5763,clothing,3480,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
9557,electronics,5903,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
7768,toys,2534,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel
2771,home goods,3452,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
9297,toys,8270,maecenas leo odio condimentum id luctus nec molestie sed justo
3833,clothing,5430,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
809,electronics,8790,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
1549,food,7327,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est
2386,electronics,6888,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede
3022,electronics,8136,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo
9531,home goods,6570,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
6462,food,3908,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
6884,clothing,8620,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
7943,clothing,9525,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus
5133,food,5851,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
9237,home goods,2992,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat
4417,food,4255,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
1651,food,5159,consequat lectus in est risus auctor sed tristique in tempus sit amet sem
2581,electronics,6861,condimentum id luctus nec molestie sed justo pellentesque viverra pede
7637,home goods,539,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
2481,toys,5811,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo
1345,clothing,1323,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus
3107,home goods,5216,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
9942,clothing,185,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
5491,food,698,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
977,home goods,3976,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
4207,toys,9147,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus
634,food,7132,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
3247,clothing,9359,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus
9472,food,9701,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra
8665,home goods,6409,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
4047,clothing,1426,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
5387,clothing,5655,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit
5953,clothing,7950,semper sapien a libero nam dui proin leo odio porttitor
